file	timestamp	NGPSLatitude	NGPSLongitude	NGear	nEngine	rThrottlePedal	pBrakeF	gLat	gLong	sLap	vCar	Lap	lat/lng
1306672424	14:33:36	43.7374	7.42456	6	16982	100	1	-1	0	498	238.7	23	43.7374,7.42456
1306672425	14:33:37	43.73743	7.42608	6	16972	100	4	2	-1	577	252.6	23	43.73743,7.42608
1306672426	14:33:38	43.73748	7.42675	6	15673	1	41	0	-2	627	237.2	23	43.73748,7.42675
1306672427	14:33:39	43.73804	7.42728	3	15333	1	19	-2	-1	668	180.7	23	43.73804,7.42728
1306672428	14:33:40	43.73832	7.42772	3	15333	3	5	-2	0	718	141.9	23	43.73832,7.42772
1306672429	14:33:41	43.7386	7.42785	3	12554	24	1	-2	0	761	128.1	23	43.7386,7.42785
1306672430	14:33:42	43.73888	7.42778	3	13631	57	1	-2	1	802	129.5	23	43.73888,7.42778
1306672431	14:33:43	43.73918	7.42753	2	15116	0	18	2	-1	845	139.8	23	43.73918,7.42753
1306672432	14:33:44	43.73926	7.42742	2	14140	22	1	2	0	871	119.2	23	43.73926,7.42742
1306672433	14:33:45	43.73926	7.42742	2	17685	73	1	1	0	908	120	23	43.73926,7.42742
1306672434	14:33:46	0	0	3	16264	98	1	1	0	937	143.7	23	0,0
1306672435	14:33:47	0	0	4	15495	100	4	-1	-2	992	181.9	23	0,0
1306672436	14:33:48	43.74063	7.42737	3	14008	0	36	0	-2	1029	165.5	23	43.74063,7.42737
1306672439	14:33:52	0	0	1	17659	68	1	0	1	1136	85.7	23	0,0
1306672440	14:33:53	0	0	2	13487	0	36	0	-2	1172	128.6	23	0,0
1306672441	14:33:54	43.74076	7.42944	1	11618	0	40	0	-1	1194	94.1	23	43.74076,7.42944
1306672442	14:33:55	43.74057	7.42959	1	7865	0	10	-2	-1	1215	60.6	23	43.74057,7.42959
1306672443	14:33:56	43.74052	7.42973	1	7634	0	4	-1	0	1227	49.7	23	43.74052,7.42973
1306672444	14:33:57	43.74051	7.42985	1	8679	4	3	-1	0	1242	48	23	43.74051,7.42985
1306672445	14:33:58	43.74051	7.42986	1	11034	39	2	-1	1	1253	58.7	23	43.74051,7.42986
1306672446	14:33:59	43.74084	7.42945	1	12940	0	4	2	-1	1277	90.6	23	43.74084,7.42945
1306672448	14:34:01	43.74084	7.42928	1	15515	55	1	1	1	1329	83.4	23	43.74084,7.42928
1306672449	14:34:02	43.74079	7.42934	1	16306	3	16	1	-1	1349	103.1	23	43.74079,7.42934
1306672450	14:34:03	43.74079	7.42934	1	11963	0	7	2	0	1379	84.3	23	43.74079,7.42934
1306672451	14:34:04	43.74115	7.43021	1	13854	42	1	2	1	1404	76	23	43.74115,7.43021
1306672452	14:34:05	43.741	7.43037	1	14752	83	1	1	1	1434	97.7	23	43.741,7.43037
1306672453	14:34:06	43.74089	7.43037	2	14673	100	1	0	1	1447	126.3	23	43.74089,7.43037
1306672454	14:34:07	43.74075	7.43032	3	16006	100	1	0	1	1496	173.1	23	43.74075,7.43032
1306672455	14:34:08	43.74075	7.43032	5	16677	100	1	1	1	1537	202.5	23	43.74075,7.43032
1306672456	14:34:09	0	0	6	17206	100	1	2	1	1632	235.1	23	0,0
1306672457	14:34:10	0	0	6	17253	100	1	3	0	1684	251.3	23	0,0
1306672458	14:34:11	0	0	7	16799	100	1	1	0	1766	263.7	23	0,0
1306672459	14:34:12	0	0	7	17276	100	2	1	0	1823	274.1	23	0,0
1306672460	14:34:13	0	0	7	14637	1	36	0	-2	1934	249.2	23	0,0
1306672461	14:34:14	0	0	6	14563	0	50	0	-2	1977	201.7	23	0,0
1306672462	14:34:15	0	0	2	12904	0	40	0	-2	2008	138.7	23	0,0
1306672463	14:34:16	0	0	1	10260	0	26	-1	-1	2039	82.1	23	0,0
1306672464	14:34:17	0	0	1	8647	14	2	1	0	2059	59.2	23	0,0
1306672465	14:34:18	43.73688	7.42514	1	9702	18	1	1	0	2072	60	23	43.73688,7.42514
1306672466	14:34:19	43.7368	7.42512	1	16522	77	1	0	1	2094	76.6	23	43.7368,7.42512
1306672467	14:34:20	43.73702	7.42471	2	17931	100	1	-1	1	2114	117	23	43.73702,7.42471
1306672468	14:34:21	43.737	7.42422	3	15935	100	1	0	1	2160	163.7	23	43.737,7.42422
1306672469	14:34:22	43.73692	7.42372	4	15917	100	1	1	1	2199	198.7	23	43.73692,7.42372
1306672470	14:34:23	43.73687	7.42304	3	17846	4	29	0	-1	2263	189.1	23	43.73687,7.42304
1306672471	14:34:24	43.73679	7.42233	3	13885	6	7	-2	0	2314	148.8	23	43.73679,7.42233
1306672472	14:34:25	43.73654	7.42183	3	15346	78	2	-2	1	2359	143.7	23	43.73654,7.42183
1306672473	14:34:26	43.73626	7.4217	3	15685	100	1	-1	1	2392	167.8	23	43.73626,7.4217
1306672474	14:34:27	43.73572	7.4216	4	14579	10	3	-3	0	2449	176.8	23	43.73572,7.4216
1306672475	14:34:28	43.73535	7.4218	4	15208	86	2	0	1	2504	170.9	23	43.73535,7.4218
1306672476	14:34:29	43.73493	7.4222	4	15410	62	8	1	-2	2543	191.8	23	43.73493,7.4222
1306672477	14:34:30	43.73459	7.42233	3	13330	0	36	0	-2	2599	164.4	23	43.73459,7.42233
1306672478	14:34:31	43.73425	7.42239	2	15018	0	16	1	-1	2626	113.9	23	43.73425,7.42239
1306672479	14:34:32	43.73405	7.42229	1	13507	13	3	1	0	2658	92	23	43.73405,7.42229
1306672480	14:34:33	43.73386	7.42218	1	16235	53	1	-1	1	2684	84.4	23	43.73386,7.42218
1306672481	14:34:34	43.73367	7.42221	2	16109	85	1	-1	1	2705	106.6	23	43.73367,7.42221
1306672482	14:34:35	43.73333	7.42244	3	17464	100	1	-1	1	2749	150	23	43.73333,7.42244
1306672483	14:34:36	43.73303	7.4228	2	15824	0	22	-1	-1	2798	150.3	23	43.73303,7.4228
1306672484	14:34:37	43.73283	7.42313	1	14646	0	25	0	-1	2824	114.2	23	43.73283,7.42313
1306672485	14:34:38	43.73272	7.42342	1	9790	0	8	2	-1	2851	73.7	23	43.73272,7.42342
1306672486	14:34:39	43.73255	7.42355	1	8657	11	2	1	0	2870	54.7	23	43.73255,7.42355
1306672487	14:34:40	43.73246	7.42345	1	12096	58	1	1	1	2882	58.3	23	43.73246,7.42345
1306672488	14:34:41	43.73237	7.42321	1	15315	68	6	1	-1	2907	92.5	23	43.73237,7.42321
1306672489	14:34:42	43.73227	7.42292	1	11867	3	6	2	-1	2927	83.9	23	43.73227,7.42292
1306672490	14:34:43	43.73225	7.42264	1	14557	47	1	1	1	2952	72.1	23	43.73225,7.42264
1306672491	14:34:44	43.7324	7.42247	2	15101	100	1	0	1	2969	93.5	23	43.7324,7.42247
1306672492	14:34:45	43.73258	7.42237	2	15645	100	1	-1	1	2993	142.6	23	43.73258,7.42237
1306672493	14:34:46	43.73264	7.42233	4	17631	100	1	1	1	3063	187.5	23	43.73264,7.42233
1306672494	14:34:47	43.73264	7.42233	5	17517	100	1	1	1	3108	217.8	23	43.73264,7.42233
1306672495	14:34:48	43.7344	7.4214	6	17393	100	1	1	0	3182	242.1	23	43.7344,7.4214
1306672496	14:34:49	43.73469	7.42132	7	16102	100	1	0	0	27	259.7	24	43.73469,7.42132
1306672497	14:34:50	43.73469	7.42132	7	16235	100	3	1	0	83	271.1	24	43.73469,7.42132
1306672498	14:34:51	0	0	7	13829	0	49	0	-3	139	225.5	24	0,0
1306672499	14:34:52	0	0	3	13352	0	38	0	-1	197	139.2	24	0,0
1306672503	14:34:55	0	0	3	15721	100	1	0	1	290	142.7	24	0,0
1306672504	14:34:57	43.73699	7.42376	5	17418	100	1	0	1	408	215.3	24	43.73699,7.42376
1306672506	14:34:59	43.73719	7.42541	6	17639	100	1	0	0	531	247.5	24	43.73719,7.42541
1306672508	14:35:01	43.73788	7.4266	7	15177	2	38	-2	-2	665	250.4	24	43.73788,7.4266
1306672510	14:35:03	43.73838	7.42781	3	13831	11	4	-2	0	765	153.6	24	43.73838,7.42781
1306672512	14:35:05	43.73904	7.4277	3	14326	69	2	-1	0	855	144.4	24	43.73904,7.4277
1306672514	14:35:06	43.73934	7.42733	2	15157	0	4	3	-1	900	135.3	24	43.73934,7.42733
1306672517	14:35:09	43.73962	7.42718	4	17368	100	1	0	0	1005	180	24	43.73962,7.42718
1306672518	14:35:11	43.74038	7.42793	2	15942	0	37	1	-1	1099	125.3	24	43.74038,7.42793
1306672520	14:35:13	43.74086	7.42841	1	13162	43	1	2	1	1156	73.3	24	43.74086,7.42841
1306672522	14:35:15	0	0	2	13954	1	36	0	-2	1210	137.6	24	0,0
1306672524	14:35:17	43.74056	7.42963	1	7146	0	3	-2	-1	1264	54.4	24	43.74056,7.42963
1306672526	14:35:19	43.74055	7.42985	1	12795	53	1	-1	1	1290	55	24	43.74055,7.42985
1306672528	14:35:21	43.7409	7.42931	1	12452	0	2	2	0	1334	87.4	24	43.7409,7.42931
1306672530	14:35:23	43.74076	7.42935	2	14055	94	1	1	1	1380	103.2	24	43.74076,7.42935
1306672532	14:35:25	43.74075	7.42936	1	13120	33	1	2	0	1431	79.3	24	43.74075,7.42936
1306672534	14:35:27	0	0	2	14840	100	1	0	1	1483	131.1	24	0,0
1306672536	14:35:29	0	0	5	17035	100	1	1	1	1596	210.2	24	0,0
1306672538	14:35:31	0	0	6	16671	100	1	3	0	1721	249.5	24	0,0
1306672540	14:35:33	0	0	7	17052	100	1	1	0	1886	269.5	24	0,0
1306672542	14:35:35	0	0	7	15505	0	65	1	-3	1999	226.6	24	0,0
1306672544	14:35:37	0	0	1	12468	0	9	-2	-1	2089	88.2	24	0,0
1306672546	14:35:39	0	0	1	14393	56	1	0	1	2133	71.1	24	0,0
1306672548	14:35:41	0	0	3	17251	100	1	0	1	2199	158.4	24	0,0
1306672550	14:35:43	0	0	5	15667	0	51	0	-2	2303	219.5	24	0,0
1306672552	14:35:45	0	0	3	16533	90	1	-3	1	2410	160.9	24	0,0
1306672554	14:35:47	43.73508	7.42257	4	16778	72	2	-2	0	2510	194.2	24	43.73508,7.42257
1306672556	14:35:49	43.73426	7.42312	5	15041	96	4	1	-3	2617	209.1	24	43.73426,7.42312
1306672558	14:35:51	43.73402	7.42243	1	15237	0	7	2	-1	2692	112.2	24	43.73402,7.42243
1306672560	14:35:53	43.73351	7.42231	1	14578	76	1	-1	1	2739	90.1	24	43.73351,7.42231
1306672562	14:35:55	43.73297	7.42283	3	14194	1	30	-2	-1	2830	173	24	43.73297,7.42283
1306672564	14:35:57	43.73263	7.42344	1	10513	0	9	2	-1	2889	79.1	24	43.73263,7.42344
1306672566	14:35:59	43.73233	7.42332	1	13048	58	1	1	1	2924	68.6	24	43.73233,7.42332
1306672568	14:36:01	43.73223	7.42274	1	12352	0	3	2	0	2974	88.4	24	43.73223,7.42274
1306672570	14:36:03	43.73265	7.42236	2	18061	100	1	0	1	3021	120.2	24	43.73265,7.42236
1306672572	14:36:05	43.73347	7.42186	5	16392	100	1	1	1	3106	202	24	43.73347,7.42186
1306672574	14:36:07	43.73489	7.42127	6	17434	100	1	1	0	3249	245.2	24	43.73489,7.42127
1306672576	14:36:09	43.73611	7.42117	7	13715	1	61	0	-3	116	266.7	25	43.73611,7.42117
1306672578	14:36:10	43.73645	7.4212	7	14069	1	45	0	-2	185	212.9	25	43.73645,7.4212
1306672581	14:36:13	0	0	2	14884	100	1	0	1	288	129.8	25	0,0
1306672582	14:36:15	0	0	5	16599	100	1	0	1	381	203.6	25	0,0
1306672584	14:36:17	43.73759	7.42493	6	17182	100	1	-2	0	525	242.3	25	43.73759,7.42493
1306672586	14:36:19	43.73791	7.42656	7	14818	1	48	-1	-2	658	258.5	25	43.73791,7.42656
1306672588	14:36:21	43.73822	7.42771	3	13880	0	6	-2	-1	758	157.3	25	43.73822,7.42771
1306672590	14:36:23	43.73893	7.42778	3	14730	68	1	-2	0	848	144	25	43.73893,7.42778
1306672592	14:36:24	43.73926	7.42748	2	16068	0	15	2	-1	880	149.5	25	43.73926,7.42748
1306672595	14:36:27	0	0	3	15887	100	1	0	1	999	165	25	0,0
1306672596	14:36:29	43.74082	7.42832	4	13481	0	41	0	-2	1094	142.3	25	43.74082,7.42832
1306672598	14:36:31	43.74122	7.42879	1	12313	27	1	2	0	1153	76.1	25	43.74122,7.42879
1306672600	14:36:33	0	0	2	15419	65	18	0	-2	1204	130.8	25	0,0
1306672602	14:36:35	43.74041	7.42957	1	7763	0	8	-2	-1	1262	63.1	25	43.74041,7.42957
1306672604	14:36:37	43.74051	7.42975	1	9751	43	1	-1	1	1287	48.3	25	43.74051,7.42975
1306672606	14:36:39	43.74078	7.42938	1	12587	0	3	1	0	1330	89.2	25	43.74078,7.42938
1306672608	14:36:41	43.74099	7.42954	1	14587	86	1	1	1	1374	94.6	25	43.74099,7.42954
1306672610	14:36:43	43.74121	7.43023	1	12715	16	1	2	0	1434	81.9	25	43.74121,7.43023
1306672612	14:36:45	43.74088	7.43046	2	17767	100	1	0	1	1489	125.8	25	43.74088,7.43046
1306672614	14:36:47	43.74067	7.4304	5	16872	100	1	1	1	1585	205.6	25	43.74067,7.4304
1306672616	14:36:49	0	0	6	17756	100	1	2	0	1710	250.5	25	0,0
1306672618	14:36:51	0	0	7	17016	100	1	1	0	1847	268.8	25	0,0
1306672620	14:36:53	0	0	7	15533	0	61	1	-3	1963	241.3	25	0,0
1306672622	14:36:55	0	0	1	12456	0	12	-2	-1	2084	93.7	25	0,0
1306672624	14:36:57	43.73655	7.42596	1	9662	53	1	1	1	2121	60.5	25	43.73655,7.42596
1306672626	14:36:59	43.73709	7.42447	3	15862	98	1	0	1	2174	144.1	25	43.73709,7.42447
1306672628	14:37:01	43.73696	7.42351	4	16411	100	1	1	0	2268	204.7	25	43.73696,7.42351
1306672630	14:37:03	43.7368	7.42224	3	15394	55	1	-3	0	2366	155	25	43.7368,7.42224
1306672632	14:37:05	43.73658	7.42161	4	16636	33	2	-3	0	2499	200	25	43.73658,7.42161
1306672634	14:37:07	0	0	5	14812	100	3	1	-2	2605	207.6	25	0,0
1306672636	14:37:09	0	0	2	13265	0	21	1	-1	2671	119.6	25	0,0
1306672638	14:37:11	43.73375	7.42217	1	14529	81	1	-1	1	2733	96.7	25	43.73375,7.42217
1306672640	14:37:13	43.73302	7.42272	3	15558	0	38	-2	-2	2828	179.9	25	43.73302,7.42272
1306672642	14:37:15	43.73273	7.42342	1	11102	0	12	2	-1	2887	85.1	25	43.73273,7.42342
1306672644	14:37:17	43.7325	7.42339	1	14029	61	1	1	1	2922	66.4	25	43.7325,7.42339
1306672646	14:37:19	43.73236	7.42279	1	12946	0	7	2	-1	2972	94.6	25	43.73236,7.42279
1306672648	14:37:21	43.73259	7.42232	2	16875	100	1	-1	2	3021	111.2	25	43.73259,7.42232
1306672650	14:37:23	43.73338	7.42184	4	17740	100	1	0	1	3111	198.2	25	43.73338,7.42184
1306672652	14:37:25	43.73451	7.42129	6	17199	100	2	1	1	3230	242.3	25	43.73451,7.42129
1306672654	14:37:27	43.73492	7.4211	7	14288	20	41	1	-3	71	265.1	26	43.73492,7.4211
1306672656	14:37:28	43.73492	7.4211	7	14844	0	53	0	-2	153	225.1	26	43.73492,7.4211
1306672659	14:37:31	0	0	3	17947	100	1	0	1	300	149.8	26	0,0
1306672660	14:37:33	43.73837	7.42224	5	17149	100	1	0	1	400	213.8	26	43.73837,7.42224
1306672662	14:37:35	43.73862	7.4239	6	17353	100	1	-1	0	549	245.4	26	43.73862,7.4239
1306672664	14:37:37	43.73868	7.42569	7	14192	0	46	-2	-2	682	250.7	26	43.73868,7.42569
1306672666	14:37:39	43.73882	7.42689	3	14298	0	1	-3	0	777	159.4	26	43.73882,7.42689
1306672668	14:37:41	43.73951	7.42683	3	14781	63	1	-1	1	853	143.7	26	43.73951,7.42683
1306672670	14:37:42	43.73959	7.42682	2	14312	4	4	3	-1	884	140.9	26	43.73959,7.42682
1306672673	14:37:45	43.73965	7.42691	3	16094	100	1	1	1	984	168.4	26	43.73965,7.42691
1306672674	14:37:47	43.74029	7.42783	4	14687	0	46	0	-2	1081	142.3	26	43.74029,7.42783
1306672676	14:37:49	43.74086	7.42844	1	13272	45	1	2	0	1154	71.4	26	43.74086,7.42844
1306672678	14:37:51	0	0	2	14964	13	28	0	-2	1206	131.6	26	0,0
1306672680	14:37:53	43.74045	7.42966	1	7537	0	7	-2	-1	1257	61.2	26	43.74045,7.42966
1306672682	14:37:55	43.74033	7.42983	1	9460	40	1	-1	0	1288	48.2	26	43.74033,7.42983
1306672684	14:37:57	43.74065	7.4293	1	12572	0	4	2	0	1331	89.5	26	43.74065,7.4293
1306672686	14:37:59	43.74075	7.42927	1	14138	84	1	1	1	1376	94.6	26	43.74075,7.42927
1306672688	14:38:01	43.74094	7.42987	1	12761	17	1	1	0	1429	81.9	26	43.74094,7.42987
1306672690	14:38:02	43.74086	7.4302	1	14379	80	1	1	1	1456	94.1	26	43.74086,7.4302
1306672692	14:38:05	43.74013	7.43027	5	16827	100	1	1	1	1568	206.6	26	43.74013,7.43027
1306672694	14:38:07	0	0	6	17592	100	1	3	0	1742	251.8	26	0,0
1306672695	14:38:08	0	0	7	16453	100	1	1	0	1797	259.8	26	0,0
1306672696	14:38:09	0	0	7	16444	100	1	1	0	1881	270.2	26	0,0
1306672698	14:38:11	0	0	7	14607	0	59	0	-3	1996	243.6	26	0,0
1306672700	14:38:13	0	0	1	12852	0	13	-2	-1	2078	93.4	26	0,0
1306672702	14:38:15	0	0	1	14525	64	1	0	1	2131	68.7	26	0,0
1306672704	14:38:17	43.73689	7.42471	3	15957	100	1	0	1	2151	143.1	26	43.73689,7.42471
1306672706	14:38:19	43.73665	7.42366	4	17026	86	8	0	-2	2299	212.8	26	43.73665,7.42366
1306672708	14:38:21	43.73637	7.42241	3	14954	74	1	-2	1	2388	153.3	26	43.73637,7.42241
1306672710	14:38:23	43.73554	7.42193	4	15987	34	2	-2	0	2483	194.4	26	43.73554,7.42193
1306672712	14:38:25	43.73486	7.4222	4	16348	92	2	2	-2	2585	201.2	26	43.73486,7.4222
1306672714	14:38:27	43.73417	7.42241	1	14880	0	9	2	-1	2680	106.3	26	43.73417,7.42241
1306672716	14:38:29	43.73362	7.42219	1	16868	67	1	-1	1	2727	88.2	26	43.73362,7.42219
1306672718	14:38:31	43.73309	7.42258	3	14807	35	13	-2	-2	2794	161.2	26	43.73309,7.42258
1306672722	14:38:35	43.73236	7.42349	1	10541	39	1	1	0	2908	55.6	26	43.73236,7.42349
1306672724	14:38:37	43.73214	7.42299	1	14534	0	24	2	-1	2951	111.1	26	43.73214,7.42299
1306672726	14:38:39	43.73232	7.42257	1	16694	69	1	2	1	2998	87.3	26	43.73232,7.42257
1306672728	14:38:41	43.73284	7.42219	3	16377	100	1	0	1	3068	175.6	26	43.73284,7.42219
1306672730	14:38:43	43.73402	7.42149	6	16481	100	1	1	1	3177	232.7	26	43.73402,7.42149
